y_train_real,y_train_pred
10.95,11.986140635271317
9.6,11.986140635271317
14.3,11.986140635271317
11.52,11.986140635271317
14.05,11.986140635271317
18.66,17.155687821704205
9.25,11.986140635271317
10.3,11.280775285161958
12.06,11.986140635271317
15.06,11.986140635271317
20.5,11.986140635271317
14.03,11.986140635271317
9.93,11.986140635271317
19.14,13.726244635135851
0.32,1.8804292242547402
9.1,11.986140635271317
3.54,6.045219830342643
16.9,11.986140635271317
16.03,11.986140635271317
16.1,11.986140635271317
12.4,17.155687821704205
10.0,13.884267450592057
8.1,11.160362500000009
15.67,11.986140635271317
1.8,1.3068205207602859
3.11,16.138366749535194
0.19,0.3897646046595431
13.2,11.986140635271317
12.5,11.986140635271317
8.81,11.986140635271317
7.04,11.986140635271317
19.37,17.744606428571426
12.0,6.290648252971728
11.5,12.79877307054659
13.32,11.986140635271317
19.1,12.716937515748358
12.1,7.689507539682541
11.24,13.048153618983983
9.41,11.986140635271317
7.9,8.535084286197328
10.0,11.986140635271317
3.6,14.42950974163951
18.4,16.138366749535194
16.72,17.145981968864472
20.72,21.049136269841267
2.29,8.535084286197328
13.5,11.280775285161958
15.59,11.986140635271317
6.68,11.986140635271317
12.13,11.986140635271317
17.81,16.138366749535194
15.6,11.986140635271317
17.4,11.986140635271317
15.14,15.912080792667417
15.15,11.986140635271317
16.2,11.986140635271317
13.35,11.986140635271317
14.89,11.986140635271317
8.31,6.8006974158811895
6.13,11.986140635271317
5.58,11.986140635271317
11.44,12.278401471028971
12.59,11.280775285161958
16.04,11.986140635271317
5.29,11.986140635271317
16.2,11.986140635271317
8.83,11.986140635271317
17.62,17.55570476190472
16.7,11.986140635271317
16.69,11.986140635271317
3.7,11.986140635271317
2.64,11.986140635271317
15.83,11.986140635271317
6.7,11.986140635271317
15.1,11.986140635271317
5.97,10.445950000000009
15.8,11.986140635271317
12.0,14.562255445950685
3.6,11.986140635271317
3.31,11.986140635271317
0.74,11.986140635271317
1.26,0.7213245527510566
15.0,11.986140635271317
10.15,11.986140635271317
14.1,11.986140635271317
18.9,13.048153618983983
13.58,4.739176397621113
7.41,11.986140635271317
6.89,11.986140635271317
13.9,18.069604780510634
12.74,11.986140635271317
14.45,11.986140635271317
8.51,11.986140635271317
14.5,11.986140635271317
13.2,11.986140635271317
12.0,11.986140635271317
18.0,11.986140635271317
10.24,11.986140635271317
11.7,11.986140635271317
18.15,11.986140635271317
14.3,11.986140635271317
15.1,15.73422047619049
18.6,18.85611479671161
14.34,16.14145177169127
18.96,11.986140635271317
13.66,11.986140635271317
16.13,11.986140635271317
15.0,11.986140635271317
15.78,14.829623333333325
1.62,8.535084286197328
12.49,11.986140635271317
7.0,11.986140635271317
11.63,13.240302500000016
14.31,11.986140635271317
16.42,11.986140635271317
6.02,11.280775285161958
1.67,11.986140635271317
12.0,11.986140635271317
14.6,13.756410187673842
19.0,11.986140635271317
13.85,11.986140635271317
2.7,14.42950974163951
12.59,11.986140635271317
8.73,11.986140635271317
13.0,14.375460902255641
13.74,11.986140635271317
19.94,11.986140635271317
17.8,16.91134739954491
5.1,11.986140635271317
17.2,11.986140635271317
6.82,11.986140635271317
9.2,16.14145177169127
13.82,11.986140635271317
9.43,11.986140635271317
4.1,8.181587037079556
13.3,11.986140635271317
12.66,11.986140635271317
17.97,11.986140635271317
18.66,18.083523134920654
18.2,19.619948741013886
17.46,11.986140635271317
17.28,12.79877307054659
1.0,11.986140635271317
10.1,11.986140635271317
11.53,11.986140635271317
15.67,11.986140635271317
14.79,11.986140635271317
18.0,16.14145177169127
19.6,18.531038680033397
9.7,12.79877307054659
18.25,17.61657714285715
16.5,12.79877307054659
17.56,11.986140635271317
4.3,11.986140635271317
10.4,11.986140635271317
12.31,11.986140635271317
16.2,11.986140635271317
13.61,11.986140635271317
14.84,11.986140635271317
10.5,11.986140635271317
15.97,11.986140635271317
1.0,11.986140635271317
8.89,16.499882500000016
18.0,11.986140635271317
17.13,15.73422047619049
17.0,17.024890346700083
16.83,16.927723680033402
7.27,11.986140635271317
11.46,11.280775285161958
8.1,11.986140635271317
18.96,18.875543154761907
13.94,11.986140635271317
12.3,11.986140635271317
5.44,4.842429315532043
16.72,11.986140635271317
12.99,11.986140635271317
10.0,11.986140635271317
