y_test_real,y_test_pred
9.77,11.999833470366644
1.7,11.999833470366644
8.2,11.999833470366644
8.12,5.3255445965199435
13.8,11.999833470366644
14.91,12.316895310457518
0.2,11.999833470366644
17.0,11.999833470366644
15.7,11.999833470366644
11.41,11.999833470366644
18.11,11.999833470366644
13.12,11.999833470366644
9.7,11.999833470366644
11.74,11.999833470366644
16.95,11.999833470366644
19.09,13.653642949411703
17.8,16.16130367618395
11.1,11.999833470366644
15.75,8.221170235127246
6.9,11.999833470366644
6.47,11.999833470366644
13.5,11.999833470366644
7.0,4.827379810866195
8.04,11.999833470366644
14.26,13.282258162502567
8.8,11.999833470366644
12.6,11.999833470366644
15.75,11.999833470366644
4.74,6.474456503106025
9.0,11.999833470366644
14.15,11.999833470366644
9.6,11.999833470366644
10.1,11.999833470366644
10.59,11.040316193385344
6.41,11.999833470366644
17.71,13.383505535599623
19.58,11.999833470366644
8.62,11.999833470366644
16.97,11.999833470366644
13.7,11.999833470366644
14.29,11.999833470366644
15.3,11.999833470366644
14.92,11.999833470366644
17.14,11.999833470366644
10.41,11.618334007936504
6.21,11.999833470366644
7.01,11.999833470366644
9.5,11.999833470366644
16.21,17.040014777649322
12.49,14.385138183130396
20.1,19.389701032511955
15.5,11.999833470366644
10.2,10.125637747669012
17.39,12.441414330669334
11.9,11.999833470366644
8.5,6.797121052631577
13.55,11.999833470366644
14.87,11.999833470366644
18.21,16.134203597489744
14.1,15.197866695359467
13.47,11.999833470366644
18.4,11.999833470366644
11.46,12.869186530134305
18.7,11.999833470366644
15.45,11.243141209657127
13.07,11.999833470366644
12.43,11.999833470366644
8.46,6.302245942037829
11.73,11.999833470366644
18.6,16.16130367618395
19.24,18.641325633557376
15.18,11.999833470366644
12.36,11.999833470366644
17.83,16.134203597489744
9.81,11.999833470366644
10.5,11.999833470366644
13.3,16.029118929126426
15.0,11.999833470366644
14.81,11.999833470366644
15.8,11.999833470366644
6.7,4.73697961341944
8.5,11.999833470366644
0.1,0.1232814285714288
18.2,11.999833470366644
10.38,11.243141209657127
15.76,11.999833470366644
15.6,11.999833470366644
16.53,14.993616013456736
11.72,11.999833470366644
21.42,19.96568086149549
16.77,11.999833470366644
2.14,11.999833470366644
9.2,11.999833470366644
19.2,11.999833470366644
19.66,14.380538342331807
16.95,11.999833470366644
8.07,11.999833470366644
3.75,4.827379810866195
7.28,11.999833470366644
11.26,11.999833470366644
8.99,11.67398552777997
13.74,11.999833470366644
12.84,11.999833470366644
14.14,11.999833470366644
11.3,11.999833470366644
11.94,11.999833470366644
15.0,11.67398552777997
12.6,11.243141209657127
19.18,11.999833470366644
7.91,11.999833470366644
17.96,18.370795477023023
9.1,11.999833470366644
17.23,11.259404521302972
9.52,11.999833470366644
4.97,11.999833470366644
18.25,11.999833470366644
2.35,11.999833470366644
16.0,16.134203597489744
20.8,12.869186530134305
11.21,11.999833470366644
11.7,11.999833470366644
14.91,11.999833470366644
11.3,15.201030303030294
15.2,11.999833470366644
14.8,11.999833470366644
7.78,11.999833470366644
16.9,11.999833470366644
13.3,11.999833470366644
7.2,11.999833470366644
9.0,11.999833470366644
13.7,11.999833470366644
8.8,4.73697961341944
12.2,12.869186530134305
9.22,11.999833470366644
12.39,11.243141209657127
13.2,11.999833470366644
16.22,11.999833470366644
10.6,11.999833470366644
17.59,11.999833470366644
12.0,11.843774999999996
0.11,11.259404521302972
15.25,11.999833470366644
15.2,18.601898998142378
7.9,11.024227142857141
9.9,11.999833470366644
11.31,11.999833470366644
12.9,11.999833470366644
13.8,11.999833470366644
16.7,16.667905439005434
3.2,11.999833470366644
15.3,11.999833470366644
16.8,11.999833470366644
9.8,16.16130367618395
19.37,16.440802663363932
18.3,16.206962101014035
15.07,16.440802663363932
17.03,16.134203597489744
1.9,11.999833470366644
11.5,11.999833470366644
17.6,15.994493818452378
7.7,11.999833470366644
12.3,11.999833470366644
3.4,11.999833470366644
7.29,5.966092026014251
11.86,11.999833470366644
18.15,16.72129612856337
14.12,11.999833470366644
13.36,11.999833470366644
8.04,11.999833470366644
14.4,16.134203597489744
11.1,11.999833470366644
13.6,11.999833470366644
14.6,11.999833470366644
16.1,11.999833470366644
16.82,11.999833470366644
4.84,8.221170235127246
18.76,11.999833470366644
12.83,19.67003672882673
11.99,11.999833470366644
15.32,11.999833470366644
3.9,11.999833470366644
19.03,16.134203597489744
15.1,11.999833470366644
