y_train_real,y_train_pred
10.95,11.999393449301568
9.6,11.999393449301568
14.3,11.999393449301568
11.52,11.999393449301568
14.05,11.999393449301568
18.66,17.07017845614258
9.25,11.999393449301568
10.3,11.230337820585397
12.06,11.999393449301568
15.06,11.999393449301568
20.5,11.999393449301568
14.03,11.999393449301568
9.93,11.999393449301568
19.14,13.770481106510136
0.32,1.9013870121711125
9.1,11.999393449301568
3.54,5.962446048177339
16.9,11.999393449301568
16.03,11.999393449301568
16.1,11.999393449301568
12.4,17.07017845614258
10.0,13.890256795328861
8.1,9.940024542124554
15.67,11.999393449301568
1.8,1.3043094925907428
3.11,16.13035526331052
0.19,0.39252766824913593
13.2,11.999393449301568
12.5,11.999393449301568
8.81,11.999393449301568
7.04,11.999393449301568
19.37,17.629060686274503
12.0,6.272931012647108
11.5,12.864480014767315
13.32,11.999393449301568
19.1,12.597061651379239
12.1,7.332234924242426
11.24,11.999393449301568
9.41,11.999393449301568
7.9,8.626220226837821
10.0,11.999393449301568
3.6,14.343584970152936
18.4,16.13035526331052
16.72,17.19282307720059
20.72,21.04946392857144
2.29,8.626220226837821
13.5,11.230337820585397
15.59,11.999393449301568
6.68,11.999393449301568
12.13,11.999393449301568
17.81,16.13035526331052
15.6,11.999393449301568
17.4,11.999393449301568
15.14,15.892518429077047
15.15,11.999393449301568
16.2,11.999393449301568
13.35,11.999393449301568
14.89,11.999393449301568
8.31,6.881117988717279
6.13,11.999393449301568
5.58,11.999393449301568
11.44,12.533795973748475
12.59,11.230337820585397
16.04,11.999393449301568
5.29,11.999393449301568
16.2,11.999393449301568
8.83,11.999393449301568
17.62,17.772402811182104
16.7,11.999393449301568
16.69,11.999393449301568
3.7,11.999393449301568
2.64,11.999393449301568
15.83,11.999393449301568
6.7,11.999393449301568
15.1,11.999393449301568
5.97,8.907162655677665
15.8,11.999393449301568
12.0,14.414402833832831
3.6,11.999393449301568
3.31,11.999393449301568
0.74,11.999393449301568
1.26,0.7421252831069144
15.0,11.999393449301568
10.15,11.999393449301568
14.1,11.999393449301568
18.9,11.999393449301568
13.58,4.707119081926228
7.41,11.999393449301568
6.89,11.999393449301568
13.9,18.153426573182955
12.74,11.999393449301568
14.45,11.999393449301568
8.51,11.999393449301568
14.5,11.999393449301568
13.2,11.999393449301568
12.0,11.999393449301568
18.0,11.999393449301568
10.24,11.999393449301568
11.7,11.999393449301568
18.15,11.999393449301568
14.3,11.999393449301568
15.1,15.688494957064801
18.6,18.902990069614965
14.34,16.170850472504036
18.96,11.999393449301568
13.66,11.999393449301568
16.13,11.999393449301568
15.0,11.999393449301568
15.78,14.471197222222209
1.62,8.626220226837821
12.49,11.999393449301568
7.0,11.999393449301568
11.63,12.58117333333335
14.31,11.999393449301568
16.42,11.999393449301568
6.02,11.230337820585397
1.67,11.999393449301568
12.0,11.999393449301568
14.6,13.74613982807098
19.0,11.999393449301568
13.85,11.999393449301568
2.7,14.343584970152936
12.59,11.999393449301568
8.73,11.999393449301568
13.0,14.239972222222223
13.74,11.999393449301568
19.94,11.999393449301568
17.8,16.944278716283712
5.1,11.999393449301568
17.2,11.999393449301568
6.82,11.999393449301568
9.2,16.170850472504036
13.82,11.999393449301568
9.43,11.999393449301568
4.1,8.242093949450437
13.3,11.999393449301568
12.66,11.999393449301568
17.97,11.999393449301568
18.66,17.29313456066293
18.2,19.623905836385838
17.46,11.999393449301568
17.28,12.864480014767315
1.0,11.999393449301568
10.1,11.999393449301568
11.53,11.999393449301568
15.67,11.999393449301568
14.79,11.999393449301568
18.0,16.170850472504036
19.6,19.014073888888866
9.7,12.864480014767315
18.25,17.57729366553474
16.5,12.864480014767315
17.56,11.999393449301568
4.3,11.999393449301568
10.4,11.999393449301568
12.31,11.999393449301568
16.2,11.999393449301568
13.61,11.999393449301568
14.84,11.999393449301568
10.5,11.999393449301568
15.97,11.999393449301568
1.0,11.999393449301568
8.89,10.072315083261934
18.0,11.999393449301568
17.13,15.688494957064801
17.0,15.29177835164835
16.83,13.429170389610393
7.27,11.999393449301568
11.46,11.230337820585397
8.1,11.999393449301568
18.96,18.87556198412699
13.94,11.999393449301568
12.3,11.999393449301568
5.44,4.835043881626023
16.72,11.999393449301568
12.99,11.999393449301568
10.0,11.999393449301568
0.12,0.12152625541125543
16.06,15.024471435792544
15.13,11.999393449301568
18.4,16.13035526331052
9.44,11.999393449301568
13.47,11.999393449301568
2.5,8.242093949450437
11.4,12.814737301587297
5.64,11.999393449301568
8.01,11.999393449301568
17.32,17.125670952380943
16.42,11.999393449301568
10.3,11.999393449301568
12.27,11.999393449301568
4.64,11.999393449301568
10.8,11.999393449301568
12.62,8.242093949450437
14.5,11.999393449301568
12.8,11.999393449301568
4.5,11.999393449301568
17.7,17.813561671661663
19.41,17.762516794180723
6.1,11.999393449301568
8.14,11.999393449301568
11.46,11.999393449301568
13.23,11.999393449301568
