y_train_real,y_train_pred
13.35,13.436440297619047
10.96,11.438492598528926
16.59,15.257891111111112
8.64,7.800419853896101
9.7,10.520863937590185
12.04,11.225400952380953
17.0,15.687087321428569
13.0,13.196117931096683
3.4,7.161465238095235
1.34,2.610653403029719
12.99,12.676860186752103
14.0,15.189514352453104
9.6,9.569370515873018
19.11,19.111680466894235
4.28,5.479585903679655
16.27,10.878118531746031
16.47,18.147748532578518
20.8,19.158424407814415
15.9,18.647687614468865
12.23,11.39157654761906
18.1,17.07672101190477
19.49,20.158909164712256
8.8,9.113608852813858
9.9,10.114702557279323
15.62,17.002756567596624
15.58,15.494459985569991
2.68,7.858598849206354
5.2,11.063525044538794
3.64,6.536858115079368
11.5,13.850576879509381
20.9,21.30361266844267
1.5,1.2824114484126994
8.34,7.876578670634917
9.0,8.014077372570005
7.37,7.682745048811054
15.22,14.602152162698415
17.49,15.90673998647187
10.7,12.025495333694087
19.27,19.081858285305387
12.0,15.137180615079364
5.4,8.418715813492057
13.24,13.558741845238087
12.6,10.597787526085021
15.6,15.583820496031745
13.42,14.57554017364774
20.22,19.087564841269838
16.79,16.39187961399711
17.04,17.475144345238085
17.33,18.516166246308302
16.32,16.103849464285716
3.69,3.332133888888889
3.87,7.082825849150844
17.78,16.256634126984125
17.71,17.906343710317465
16.0,15.69294552669552
13.13,9.702732757936516
8.91,16.176569761904748
15.86,11.445358932768434
13.8,15.382684325396836
15.2,14.228021648629149
14.44,12.607224761904764
10.94,12.431213333333341
10.8,11.652295476190478
4.4,6.273161071428567
9.34,9.720988611111114
14.0,13.131582444660165
3.59,5.438956935425683
7.24,6.304205677655679
10.9,10.48611787087912
7.05,8.014077372570005
17.27,10.902693174603174
11.65,11.174380296019347
7.04,12.749628727244971
12.4,12.786893302571611
13.63,12.967691078643579
14.15,12.872986289682542
15.2,14.288333993506491
17.3,17.45379803127428
11.3,10.79507936147186
0.01,0.0415814277389277
3.2,3.3977983488733488
4.08,3.5795573809523797
15.9,15.737396984126992
6.9,11.684612400793648
15.05,6.840515394893849
14.3,13.638781354382331
4.3,6.227292966339211
9.22,9.214945931013425
18.5,17.781873059718055
8.45,9.423762397047394
9.8,14.919120592324354
8.49,8.444638632756138
2.54,4.573762956349211
10.2,6.090070544733043
15.23,13.122175280483411
5.78,9.336305687229443
18.88,18.665651567460305
14.58,14.634352104103323
7.12,7.099098055555561
20.41,19.230009539445163
13.2,12.234734007936513
1.2,1.370266430652681
15.0,16.572910205627714
11.7,11.962257857142859
17.0,14.96518078171828
17.5,15.311936785714284
8.35,9.881044532828284
16.23,15.450111547619047
19.37,18.560774841269826
13.08,14.195162619047629
15.43,16.91628833333335
0.29,11.204699702380957
11.0,12.286966922799417
19.1,15.717670776792653
14.15,13.31462101190477
16.57,14.521219166666663
11.34,12.254150178571422
7.41,11.110061547619047
6.9,6.12119501984127
14.06,8.52762578601954
14.8,13.309805287114859
9.1,10.043370408619158
18.6,17.788595357142864
16.6,16.8457656038406
10.56,11.472629567099561
18.18,17.706028235698117
15.3,14.904732021181438
7.21,5.5200366233766225
11.7,10.431461031746037
4.0,4.423739107142858
15.15,10.767378024891777
8.3,10.511390773809529
18.0,18.324961879509367
16.8,16.344246980519486
14.46,14.13229650793652
17.2,15.189515854978357
8.7,6.627016678876679
13.97,14.354923389249647
17.3,17.263056040626047
13.4,12.882594960317462
16.19,15.216741496975239
3.7,11.35205277777777
8.23,10.46419547579365
15.1,13.439859806763286
16.48,16.64224051948052
16.4,15.0124935966811
7.05,6.204607063492066
16.22,15.130750178571432
16.4,16.063154404761892
15.9,13.559828780663775
17.11,17.433873118686872
13.86,13.829635714285724
17.1,15.168228054135405
14.47,16.463942777777785
10.65,9.207852676490177
11.9,11.758274841269847
19.02,19.33539767324507
2.91,6.092601230158738
6.62,7.700130856782109
5.81,7.141313004426127
16.4,15.207253664529915
13.8,12.512333145743153
11.0,12.180667162698404
6.02,9.415376249999996
5.5,3.530560694444444
9.8,8.568528300865802
14.77,15.369729051226559
14.3,13.880630391414147
15.1,15.095593525016646
12.2,11.463829206349212
2.91,5.43748737714719
6.88,7.299170918674304
16.77,14.723946443769155
9.03,10.546995337301587
8.54,8.52691730422356
12.47,12.445914176934172
