y_train_real,y_train_pred
10.95,11.999833470366644
9.6,11.999833470366644
14.3,11.999833470366644
11.52,11.999833470366644
14.05,11.999833470366644
18.66,17.040014777649322
9.25,11.999833470366644
10.3,11.243141209657127
12.06,11.999833470366644
15.06,11.999833470366644
20.5,11.999833470366644
14.03,11.999833470366644
9.93,11.999833470366644
19.14,13.779861073964925
0.32,1.8767992361223012
9.1,11.999833470366644
3.54,5.966092026014251
16.9,11.999833470366644
16.03,11.999833470366644
16.1,11.999833470366644
12.4,17.040014777649322
10.0,13.904562251718879
8.1,9.982034545454557
15.67,11.999833470366644
1.8,1.3116620655039406
3.11,16.134203597489744
0.19,0.378748164014447
13.2,11.999833470366644
12.5,11.999833470366644
8.81,11.999833470366644
7.04,11.999833470366644
19.37,17.5952785307826
12.0,6.302245942037829
11.5,12.869186530134305
13.32,11.999833470366644
19.1,12.631939579093112
12.1,8.86626898656899
11.24,11.999833470366644
9.41,11.999833470366644
7.9,8.594528933645375
10.0,11.999833470366644
3.6,14.380538342331807
18.4,16.134203597489744
16.72,17.12875531746031
20.72,20.97587761904762
2.29,8.594528933645375
13.5,11.243141209657127
15.59,11.999833470366644
6.68,11.999833470366644
12.13,11.999833470366644
17.81,16.134203597489744
15.6,11.999833470366644
17.4,11.999833470366644
15.14,15.91136324914612
15.15,11.999833470366644
16.2,11.999833470366644
13.35,11.999833470366644
14.89,11.999833470366644
8.31,6.839445983172172
6.13,11.999833470366644
5.58,11.999833470366644
11.44,12.245240393217893
12.59,11.243141209657127
16.04,11.999833470366644
5.29,11.999833470366644
16.2,11.999833470366644
8.83,11.999833470366644
17.62,17.846641092574806
16.7,11.999833470366644
16.69,11.999833470366644
3.7,11.999833470366644
2.64,11.999833470366644
15.83,11.999833470366644
6.7,11.999833470366644
15.1,11.999833470366644
5.97,9.563995334025986
15.8,11.999833470366644
12.0,14.300210298590304
3.6,11.999833470366644
3.31,11.999833470366644
0.74,11.999833470366644
1.26,0.7440378436152342
15.0,11.999833470366644
10.15,11.999833470366644
14.1,11.999833470366644
18.9,11.999833470366644
13.58,4.73697961341944
7.41,11.999833470366644
6.89,11.999833470366644
13.9,18.04255229576177
12.74,11.999833470366644
14.45,11.999833470366644
8.51,11.999833470366644
14.5,11.999833470366644
13.2,11.999833470366644
12.0,11.999833470366644
18.0,11.999833470366644
10.24,11.999833470366644
11.7,11.999833470366644
18.15,11.999833470366644
14.3,11.999833470366644
15.1,15.666302870053928
18.6,18.86739613762436
14.34,16.16130367618395
18.96,11.999833470366644
13.66,11.999833470366644
16.13,11.999833470366644
15.0,11.999833470366644
15.78,14.943740392156856
1.62,8.594528933645375
12.49,11.999833470366644
7.0,11.999833470366644
11.63,12.494432222222237
14.31,11.999833470366644
16.42,11.999833470366644
6.02,11.243141209657127
1.67,11.999833470366644
12.0,11.999833470366644
14.6,13.800437938791328
19.0,11.999833470366644
13.85,11.999833470366644
2.7,14.380538342331807
12.59,11.999833470366644
8.73,11.999833470366644
13.0,13.85162991452992
13.74,11.999833470366644
19.94,11.999833470366644
17.8,17.0134096997447
5.1,11.999833470366644
17.2,11.999833470366644
6.82,11.999833470366644
9.2,16.16130367618395
13.82,11.999833470366644
9.43,11.999833470366644
4.1,8.221170235127246
13.3,11.999833470366644
12.66,11.999833470366644
17.97,11.999833470366644
18.66,16.982588095238103
18.2,19.67003672882673
17.46,11.999833470366644
17.28,12.869186530134305
1.0,11.999833470366644
10.1,11.999833470366644
11.53,11.999833470366644
15.67,11.999833470366644
14.79,11.999833470366644
18.0,16.16130367618395
19.6,18.725076666666638
9.7,12.869186530134305
18.25,17.707308886328732
16.5,12.869186530134305
17.56,11.999833470366644
4.3,11.999833470366644
10.4,11.999833470366644
12.31,11.999833470366644
16.2,11.999833470366644
13.61,11.999833470366644
14.84,11.999833470366644
10.5,11.999833470366644
15.97,11.999833470366644
1.0,11.999833470366644
8.89,10.095623091517462
18.0,11.999833470366644
17.13,15.666302870053928
17.0,15.63190197675069
16.83,13.138041057758024
7.27,11.999833470366644
11.46,11.243141209657127
8.1,11.999833470366644
18.96,18.780520529675634
13.94,11.999833470366644
12.3,11.999833470366644
5.44,4.827379810866195
16.72,11.999833470366644
12.99,11.999833470366644
10.0,11.999833470366644
0.12,0.11859484820734818
16.06,14.96284716439883
15.13,11.999833470366644
18.4,16.134203597489744
9.44,11.999833470366644
13.47,11.999833470366644
2.5,8.221170235127246
11.4,12.948819047619049
5.64,11.999833470366644
8.01,11.999833470366644
17.32,15.611327446997441
16.42,11.999833470366644
10.3,11.999833470366644
12.27,11.999833470366644
4.64,11.999833470366644
10.8,11.999833470366644
12.62,8.221170235127246
14.5,11.999833470366644
12.8,11.999833470366644
4.5,11.999833470366644
17.7,17.873107918470424
19.41,17.750914706302293
6.1,11.999833470366644
8.14,11.999833470366644
11.46,11.999833470366644
13.23,11.999833470366644
7.91,11.999833470366644
8.59,11.999833470366644
19.4,17.4556671925626
4.09,11.999833470366644
7.05,11.999833470366644
14.0,11.999833470366644
0.24,11.999833470366644
19.83,18.343416003611097
18.5,11.999833470366644
17.2,15.860735547222376
10.26,11.999833470366644
14.01,11.999833470366644
16.84,17.750914706302293
15.6,11.999833470366644
19.9,16.440802663363932
16.3,11.999833470366644
11.1,12.51879963177999
8.48,11.999833470366644
16.27,15.987472846460225
19.87,16.43255368894882
15.36,11.999833470366644
19.1,18.642168478939105
17.02,11.999833470366644
19.2,17.919376406926407
8.2,11.999833470366644
15.4,13.2950926984127
