y_train_real,y_train_pred
15.85,14.277091679894177
19.03,18.9825415079365
8.56,8.31779605940355
3.6,3.540201111111111
19.6,19.589561904761897
13.1,13.336151191678683
14.07,12.986617239672208
17.41,16.54265963355461
14.6,14.792521997354495
17.81,17.66530670634921
16.8,16.493911507936502
3.05,5.080422091653859
14.2,14.352153769841252
10.6,11.35561420634919
11.22,10.952859841269815
10.5,11.17904443121693
5.23,7.66526601851852
5.3,6.137165145502644
15.8,15.68554833333336
13.36,15.213729724442228
2.8,3.4288746243386217
12.9,12.895885137085152
18.0,18.3970105026455
12.7,14.496479692159692
17.1,13.852334254906312
12.86,11.827848730158731
15.0,13.505427243867231
8.04,8.154914695767193
2.55,6.534198642857138
12.04,9.723379128186627
14.01,13.336539775132282
11.5,11.812331388888879
15.58,14.981238857623863
6.5,6.0418282671957675
12.1,12.895786322751322
11.72,11.553734412862966
9.36,10.897785224867732
19.24,17.71563104497349
7.68,8.881817888685383
5.71,5.717749444444452
3.67,3.1894511507936483
15.07,16.67470117724866
10.4,9.123780833333335
9.8,9.654437182539692
7.96,8.794889259259262
11.9,12.412556878306878
15.05,16.67470117724866
18.26,18.02904301587301
7.31,7.261231269841261
19.5,18.75127296296297
17.4,17.347220965145972
15.59,15.205764629629652
20.93,19.172412632275133
9.95,10.912425859788357
15.58,15.11498856754357
14.2,14.519486904761898
8.6,9.008858095238095
17.11,16.511554735449728
16.56,16.57502124869139
16.43,15.069355181771622
15.9,11.44767270186241
10.0,9.869621833536831
13.2,14.554253432532393
16.06,14.556536534391547
10.01,6.451134182576682
13.7,12.277863715728717
15.0,12.646090317460303
8.46,9.757256865079372
17.4,17.084838187830673
18.69,17.754362310004808
9.8,11.494918915343932
12.25,11.820720897435908
12.13,10.965996702741712
13.3,13.637398306878321
2.05,6.6960121428571275
5.9,8.26321583333335
4.03,4.06607826479076
18.67,18.13434134920637
10.93,7.776863492063495
10.99,10.579797037037027
12.4,12.411101301106298
16.6,14.433303902116403
18.8,19.419145293410292
8.7,7.322623502351392
15.5,14.972779819624826
17.36,16.68433134920634
8.38,7.7130010582010735
16.63,14.711768584656111
10.2,9.362018122710625
6.77,7.018197579365078
20.0,19.527383068783067
15.07,15.142118796296309
6.6,4.160574651459649
7.48,4.0769583411033405
10.43,11.663275749329598
10.73,11.9476273324515
6.14,5.589140568783064
19.0,18.193381250601274
18.05,17.003060158730197
19.68,17.93757951058203
1.06,3.9583059259259246
4.31,4.48042314935064
1.2,1.6532966666666638
15.66,13.844231349206357
15.5,14.778601719576715
7.7,8.228025410052915
15.3,14.662645105820104
15.7,15.845061854256855
8.14,8.76648642857144
14.92,13.382461168170064
6.03,5.898948642376137
17.9,18.15156544973546
11.9,12.53180187830687
7.12,10.40257043650789
6.7,6.203835865800867
9.37,9.6213017063492
17.05,17.251808928571442
14.87,15.09431998015871
11.81,12.302426560846557
20.1,19.688980569985596
1.7,5.8050206108706135
13.6,13.121088570594058
20.02,19.623449761904773
12.51,10.374560679620517
10.24,10.965996702741712
15.5,15.939836388888876
10.47,10.158570264550255
12.1,14.844917698412695
12.16,12.755400899816419
15.37,14.085664969684297
12.64,13.956754296536783
18.0,17.53776219576719
11.71,12.541654285714298
16.01,16.98922192640693
11.7,10.917513161375666
16.18,14.469956772486764
9.73,10.27669261904762
18.6,17.271234484127007
15.42,15.13275706349206
8.87,9.218585912698403
10.51,9.871754444444456
9.34,12.32184380952382
10.0,9.27363294409293
5.54,6.018778650793651
12.44,11.92621912698413
15.8,16.077593598638536
16.4,15.560601476671463
3.7,5.531398875661385
14.2,16.64408351851854
16.9,16.175978650793642
19.4,18.148939627594622
