y_test_real,y_test_pred
18.0,14.347527922077902
18.38,17.68873863636363
10.56,10.236105973698018
6.32,6.283402398989891
13.36,14.945148158149486
10.0,10.29068387445886
16.47,14.39640551948052
3.0,1.482370388954479
8.0,12.110100216450217
7.85,6.750658676046177
16.85,17.657197619047583
12.83,11.310811147186152
12.19,14.741818831168857
15.8,14.766939935064935
8.8,6.731348484848489
7.61,7.583217586580096
7.68,7.666513257575757
3.86,11.525756601731597
11.3,11.716077705627715
6.13,8.086385227272723
5.4,10.032375757575767
15.98,16.631041233766254
6.56,2.3854603161499446
13.57,12.909059744344122
5.69,5.192101320775187
0.53,8.565016937229437
16.4,12.42144228896104
9.83,7.901905898268401
13.5,13.387714177489178
5.6,8.422146969696954
11.17,9.884904545454539
18.12,14.711694955612577
4.18,6.147964393939394
10.94,10.82587252747253
13.4,11.012751116812476
10.82,9.01567067641954
10.0,7.354290043290039
3.1,2.912117424242424
11.67,9.477882413419922
11.54,11.45593625541124
15.5,15.89231861471861
17.2,13.077338657176165
14.26,12.966267424242439
12.72,13.153476623376628
7.42,10.245059307359316
19.11,18.914362136726897
17.8,17.413961616161608
10.16,6.904673371917929
12.08,11.37854040945849
16.1,14.50873607226107
12.56,12.46509615460297
13.86,13.86063528138526
14.3,13.29691829004328
17.87,17.73274740245324
5.1,7.017118398268383
17.62,15.688174457994437
1.72,1.7811121212121213
16.98,16.987327597402587
15.39,11.665577813852844
21.98,17.923501785714286
15.61,15.677546810835485
3.87,8.182421464646469
8.0,7.268295454545458
7.92,6.513664930145608
15.47,14.721371641742092
7.53,12.894542748917743
9.85,8.145668398268404
14.73,14.219978733766226
10.2,12.791038980716252
15.27,12.905756222943733
13.31,16.77904924242425
11.1,11.834137175324676
12.83,13.78517402597403
6.5,5.941670454545442
15.09,12.538292558744727
19.7,13.679513311688332
11.85,11.861195075757589
19.93,17.62963755411259
18.36,17.87400692640693
18.11,16.85884864718613
16.2,15.4449484848485
16.44,17.24037276687959
6.3,7.647971608946597
17.3,16.094789108618652
19.73,19.105401010100994
13.1,12.364676406926414
10.4,11.587787842712824
5.17,4.139855411255409
18.18,9.251838525674325
12.62,12.951229968516335
17.0,13.374917355371899
6.24,4.486163419913416
16.5,14.959059537053855
18.8,18.569640692640725
15.02,16.027317099567092
11.4,15.31299431818179
16.5,14.564940909090886
11.6,12.235385119047617
13.97,13.464665830381744
20.63,20.383151515151592
11.08,5.8963168831168815
7.19,2.2014334054834053
0.95,1.5963022727272727
12.3,9.906191125541117
11.3,8.759972365801625
4.1,6.468980732651188
0.01,0.04945775865548592
19.17,15.721334145021642
16.7,17.305945544733028
15.66,12.628435606060593
12.8,12.400807864296297
11.1,8.714376623376625
8.4,9.572048484848484
12.0,9.5866130952381
15.69,15.926345306965748
10.85,11.655318578643561
9.0,4.154416666666665
