y_train_real,y_train_pred
10.95,11.780753365329481
9.6,9.849680187067943
14.3,12.149543146353297
11.52,12.879508639008703
14.05,16.719886269920334
18.66,16.869079653658776
9.25,5.869699978499069
10.3,12.770774653898137
12.06,13.235879699624208
15.06,13.302186429808685
20.5,16.657647309379943
14.03,12.934744274330182
9.93,7.468564517139978
19.14,14.225900181935543
0.32,3.4775358189404635
9.1,11.543895711378727
3.54,3.1445759439834142
16.9,15.842541725229792
16.03,15.371938688762
16.1,11.588101129587102
12.4,14.478293992493821
10.0,16.464462681272497
8.1,11.009962772499762
15.67,14.200701718182051
1.8,1.0977838152719044
3.11,13.50701585411966
0.19,1.0098344213805592
13.2,13.855654116920677
12.5,9.618849705812217
8.81,8.57996472913101
7.04,10.9001872316591
19.37,18.89745120781947
12.0,8.022525447455813
11.5,10.763485860148792
13.32,11.865339235729165
19.1,14.209714371955593
12.1,8.652216691422662
11.24,9.39306770401295
9.41,12.047999084893943
7.9,10.683355685448674
10.0,9.417777360695329
3.6,6.7038919304281
18.4,16.14922326065679
16.72,17.64794784886981
20.72,18.487199751876688
2.29,3.701679719756935
13.5,12.673238562318787
15.59,15.135795267949478
6.68,16.461419704007454
12.13,12.089619136294974
17.81,17.52296735038213
15.6,14.478149836693484
17.4,11.458114231600783
15.14,17.772141357151085
15.15,13.013581138182351
16.2,13.303554552850155
13.35,13.880029468331992
14.89,14.911622920293121
8.31,5.788868998066205
6.13,7.149977559534406
5.58,9.749095174049955
11.44,14.570005707759428
12.59,12.020712163893368
16.04,14.022937196398713
5.29,7.260037818462438
16.2,9.96777781733696
8.83,11.213410003458666
17.62,17.133508307009
16.7,15.24695820784874
16.69,16.97235471871994
3.7,9.062344943789752
2.64,10.337754631265936
15.83,14.669143125889486
6.7,13.060479059235737
15.1,14.374017987804336
5.97,7.493907156989703
15.8,16.727777254724117
12.0,13.334203202290174
3.6,10.950041933151997
3.31,8.770864578912569
0.74,1.5837054036447682
1.26,-0.8676062698195925
15.0,12.860793674382668
10.15,8.546199032759503
14.1,10.386840761242857
18.9,13.064437876168812
13.58,5.710796092828935
7.41,13.354120201101983
6.89,7.444718364191963
13.9,18.826774374995292
12.74,11.386681376929815
14.45,13.912781873943583
8.51,11.040670987915204
14.5,11.858258690471782
13.2,13.978944958871324
12.0,14.114013518632174
18.0,13.002059390190034
10.24,11.86632472918226
11.7,9.998450628237949
18.15,14.509749506599995
14.3,13.444911841243547
15.1,14.629901087274973
18.6,17.365167684970586
14.34,16.9846164630368
18.96,15.779235184519035
13.66,10.632679309959528
16.13,14.708720901372843
15.0,14.302967988671503
15.78,10.879231058859768
1.62,6.254298653009944
12.49,12.626020965286123
7.0,10.241114218218616
11.63,11.17657167145634
14.31,11.964719917038394
16.42,16.794821236588092
6.02,10.589182293381473
1.67,4.928241707251607
12.0,13.520636384311263
14.6,14.485129666262411
19.0,15.645978353449289
13.85,15.032116717364703
2.7,6.7038919304281
12.59,9.151897167447373
8.73,8.53607138996832
13.0,14.763081069926663
13.74,12.83343202545566
19.94,15.26508657029088
17.8,16.99577510321601
5.1,6.874812465296656
17.2,14.125434565669668
6.82,7.034194927646245
9.2,13.394169476504139
13.82,15.271524893326308
9.43,11.047183753787033
4.1,6.096446206114945
13.3,12.806413984645408
12.66,14.089974023628042
17.97,15.42827099994908
18.66,14.192007752193993
18.2,21.35308499464113
17.46,14.654398417233507
17.28,17.511088903252368
1.0,7.452045024832969
10.1,15.525988569254356
11.53,7.925764237644624
15.67,15.142544864808512
14.79,13.26183665187415
18.0,14.907621122096073
19.6,18.25752306980939
9.7,12.188914132875018
18.25,18.637475112623374
16.5,14.472665124707968
17.56,13.641486730094991
4.3,9.738530241457378
10.4,11.06352449503196
12.31,12.559750735939932
16.2,16.340227056802206
13.61,15.03742864839362
14.84,11.040670987915204
10.5,11.377316636757133
15.97,10.90535865619609
1.0,6.3797652304283865
8.89,11.267913441360372
18.0,15.974060436704626
17.13,14.523238086996516
17.0,16.520790862427265
16.83,16.76056931210718
7.27,11.673169926489289
11.46,12.301303132393612
8.1,9.143621003649306
18.96,18.006897937223236
13.94,12.788679801242452
12.3,13.313414230277349
5.44,4.077864834282793
16.72,14.593670194454523
12.99,11.241354389056301
10.0,11.122471521070644
0.12,5.709291600788396
16.06,16.574473572529232
15.13,15.955617389935902
18.4,14.438624993593614
9.44,10.886553420224972
13.47,11.572308598768734
2.5,7.53266456486949
11.4,14.497461717043553
5.64,9.677661277051744
8.01,8.53607138996832
17.32,17.902790810266993
16.42,12.5369809271659
10.3,12.577024125134942
12.27,15.462771052546316
4.64,12.995672277983434
10.8,11.940002021082298
12.62,10.761020646755794
14.5,14.853947809717319
12.8,10.034405738871675
4.5,4.401602468757061
17.7,15.239048798331382
19.41,18.295596832295377
6.1,8.04426034302059
8.14,11.27215974117665
11.46,12.349327844202632
13.23,8.068556004510413
7.91,10.660961763590688
8.59,10.230685746069135
19.4,15.91616744990157
4.09,6.569415177190396
7.05,8.53607138996832
14.0,13.563285891689283
0.24,10.461924704724154
19.83,16.739327595602266
18.5,18.23921503734988
17.2,15.948314845349048
10.26,11.423014414795553
14.01,14.814866524263975
16.84,17.705280071753013
15.6,11.521570366693725
19.9,19.72555407819596
16.3,16.29819168594189
11.1,10.48884957260983
8.48,13.805380715251292
16.27,14.723837699381498
19.87,17.169139421907616
15.36,12.582542423070008
19.1,20.061471500996905
17.02,16.294401217109645
19.2,15.520985691272415
8.2,8.966261974879638
15.4,14.915516615592328
11.03,11.403616698807957
7.7,13.452621749470103
0.5,5.33643166411027
6.26,7.655318579768383
20.62,16.74597789102946
16.22,13.65065046290841
0.3,8.306380055065638
5.37,4.527286554579781
13.1,12.403658404126949
6.29,8.30754530424347
15.29,16.498514066840105
8.09,13.050142963885195
3.64,3.6286531160129445
9.9,10.019116360434023
10.4,11.963680654092544
6.14,10.17571632183971
10.3,8.604929082336607
18.3,18.758445543632803
1.3,9.016436719361831
16.5,15.530291545397027
12.48,11.600493201377255
11.37,11.046422680006332
4.4,11.743213161709328
11.13,11.237016786230052
11.65,11.290310154875373
5.98,12.758484386415786
8.62,11.791136325826745
13.4,16.169454588955684
16.38,14.78771431286149
1.4,12.197104112829349
15.06,11.86652532553681
14.12,14.047995162372152
6.39,7.943122832762321
11.9,12.16863404361879
11.17,12.872645137163111
6.39,12.191660641861882
0.16,1.6447111725466614
8.4,9.170166500109671
13.83,13.056696398709141
12.77,10.958840768670733
13.0,12.921948809896373
4.9,4.886055593642879
4.58,4.246840433003368
17.0,17.902823523126397
10.41,12.20668822173815
0.065,11.673169926489289
8.5,8.984400159569551
20.18,19.41370144281098
18.32,16.32098639656199
12.95,12.18214264876646
16.0,11.587930085918682
1.84,6.91270513289931
18.46,15.882423065531121
9.3,9.183941106027188
16.0,16.170371945112297
12.5,12.130119846033418
15.21,13.869060511582745
12.5,10.582426423643824
10.03,13.02971527060338
16.15,17.38448635467585
17.0,12.272395628264098
19.42,15.935294737832029
6.26,8.99156568241992
17.53,16.446903920452044
18.0,16.072127284366218
13.5,9.963256962319544
15.24,11.694305677359889
4.4,5.574707642293749
15.2,11.642410525575212
17.47,14.045712958749723
1.53,7.535143544481111
18.8,16.32261827396119
14.38,14.935453016340078
19.2,17.040329369701094
16.32,9.338674621134206
15.82,15.296843962588394
14.5,12.299798473630535
15.67,12.810674075449183
13.17,14.352343093205395
17.89,17.578383529643165
0.0,-2.993111412989806
16.48,14.307273003356709
20.6,17.23667665315611
4.08,10.846880481472844
9.4,8.941553190777476
2.39,6.5854321246423995
9.5,10.848551883463154
17.83,14.069833220714898
4.79,6.0976972306066575
21.5,17.786311532739827
12.5,13.15554684559061
18.2,15.260658205661839
4.5,8.094087190394704
16.66,12.537477869301469
6.42,3.8427701887681813
7.5,12.086638216035372
11.94,11.312472885229852
10.04,10.163561397905996
15.2,12.144289719065835
5.61,5.654835929321033
19.48,16.527282272485714
13.2,14.905355091931812
17.09,12.162204413883213
10.45,11.333563884913731
12.17,14.452816088504186
10.23,12.594670310376085
18.6,16.878163420306755
14.39,17.058770520511118
16.89,15.464239240646412
15.26,16.88642786251456
16.3,10.703764250216468
17.13,15.710424825361333
8.83,9.940474025697766
17.1,15.6861301524337
9.3,11.24250403980339
18.12,17.48504016406372
4.1,10.452835797779107
17.9,16.24916810385638
18.2,16.13902774865939
13.5,10.896970791283907
13.7,13.815729919250296
15.7,16.288863471193302
7.99,5.648621183836026
10.7,12.980439671606407
12.81,13.30559969029296
14.3,14.297664013618292
11.7,9.621909351772064
8.69,11.20901221591027
2.87,13.922569286249233
0.03,2.0292937280104817
14.07,14.876893907951851
15.9,15.047845102720315
17.3,14.648021174976366
0.25,1.2714235493073434
9.84,9.677661277051744
4.26,10.382352475654239
3.88,6.898750827332116
16.0,12.321027288279636
20.0,17.637048059521593
13.84,11.000054780024168
16.0,13.050322330408473
8.16,8.223060145117694
13.71,10.825633271629624
10.7,13.722721201060128
9.57,9.364795914478742
18.12,16.278950449337586
19.11,16.251935204926482
11.23,10.230685746069135
16.2,16.446903920452044
13.37,12.586143216868876
11.05,17.159435669146873
15.63,13.408078703690723
0.0,-3.8414543975400615
15.61,14.912561639289171
11.3,14.54247777528777
7.8,13.852195235570646
11.0,10.062163359195587
19.18,18.092127156288896
17.32,15.503734200437778
16.27,17.824463699861973
14.4,9.484086724132572
17.2,16.12829041079449
11.45,11.478470987926126
9.33,10.530484919091613
11.13,8.729758366244345
16.03,13.202610924911186
1.08,13.363518415435443
15.12,12.052390128657683
19.3,14.368742657679672
