y_train_real,y_train_pred
10.95,10.14871842699862
9.6,10.206770611200382
14.3,14.110503711144844
11.52,12.41582606729636
14.05,16.80707407147934
18.66,17.56147425737837
9.25,9.326482977034233
10.3,11.307642547434819
12.06,14.139584079793927
15.06,13.334944476034062
20.5,17.37969375654938
14.03,14.37351814261332
9.93,9.532363988853582
19.14,14.866359204291182
0.32,1.8708002028602468
9.1,11.615541103982368
3.54,3.837890708038027
16.9,16.70708215106029
16.03,16.296126048786434
16.1,12.80945931847183
12.4,14.690595435941264
10.0,13.57569738946374
8.1,11.002603644585472
15.67,14.432620772710873
1.8,2.7458294862154458
3.11,14.583421031962079
0.19,2.1333679296578163
13.2,12.99732425232673
12.5,10.23517067262448
8.81,10.096574248728567
7.04,12.408839361998062
19.37,18.37667003382235
12.0,7.816242056216304
11.5,10.17122227918803
13.32,12.121598286188222
19.1,15.25197925284132
12.1,9.629581107103851
11.24,11.551326039816999
9.41,11.927783663533008
7.9,11.291389707538594
10.0,7.856586501431798
3.6,14.223861732014706
18.4,16.59346784076598
16.72,17.5744503988857
20.72,17.128579028063935
2.29,6.0108430064686775
13.5,13.242777354675654
15.59,17.371878654893113
6.68,16.933745665451355
12.13,12.29867709197357
17.81,17.771817154752537
15.6,16.505413566971487
17.4,12.0872043815284
15.14,18.530958564488873
15.15,15.455835809932115
16.2,12.662258201333875
13.35,14.950907522759648
14.89,14.147927383570622
8.31,5.004594630039765
6.13,6.4145867995512775
5.58,9.555616822413155
11.44,16.457815108258977
12.59,12.17962884635357
16.04,15.955624009382355
5.29,11.238053494069872
16.2,11.112661674961101
8.83,12.025913394596747
17.62,18.78558922174353
16.7,16.964879309394828
16.69,17.48373729938484
3.7,3.880554608113485
2.64,12.957743443370617
15.83,16.306194567378384
6.7,12.452774131789168
15.1,15.774764109954507
5.97,5.451593936560218
15.8,15.707180584133202
12.0,14.613794500609274
3.6,13.072990943743266
3.31,8.121319111439366
0.74,5.229446473437108
1.26,1.9568652051730728
15.0,14.35582731766593
10.15,10.006383653276503
14.1,15.2329004206823
18.9,16.1426161794559
13.58,5.638541565827411
7.41,14.067714865528872
6.89,8.081794306925977
13.9,18.61398918768659
12.74,12.983769527161156
14.45,13.342988339561828
8.51,11.169650078900618
14.5,12.106356583564649
13.2,14.62527250459287
12.0,14.1179539800153
18.0,12.649333218567515
10.24,14.816587556973733
11.7,11.17757401912517
18.15,14.523702213170692
14.3,14.574620687329844
15.1,14.864098445146203
18.6,17.312357968539384
14.34,16.406709397504326
18.96,15.774294252392297
13.66,11.979381318512633
16.13,15.65165794994492
15.0,16.517904477843956
15.78,13.351634682009196
1.62,8.733287359553868
12.49,13.315287505667923
7.0,12.452942503308256
11.63,10.055103811112577
14.31,12.496059220263765
