y_test_real,y_test_pred
11.16,13.34505026927437
11.36,10.141475253813647
16.25,12.34520307539682
12.3,13.02085221088437
16.43,8.65801761319038
8.26,8.705242214728754
14.43,12.75519075963717
0.78,7.267326263716443
6.7,8.814932299843013
0.32,0.7510845063666491
9.8,12.203898165822281
8.54,6.499177184455165
14.03,12.967516709183661
16.98,15.34015922619048
14.2,13.693735969387756
21.33,18.37724630102041
8.39,12.810512007833447
18.91,19.746255457637574
5.86,8.037368310657596
6.9,5.702029379251708
15.9,13.025469954648532
20.4,19.622453458049904
16.3,16.74159978741498
15.81,13.523855088463137
8.25,9.569789986600687
17.37,18.750941494220076
15.18,13.855357748542797
11.3,11.987638350340148
10.3,10.782790644970108
2.64,3.3394953004078416
15.22,16.193543333947783
10.08,10.422902239229002
16.73,17.099881995682875
10.4,11.614946499433081
11.0,9.219366326530595
17.55,17.973074215367962
20.7,20.355193241579837
2.95,3.4092221984364826
1.5,8.905326218820864
16.19,17.09545926870748
8.2,9.280060983560082
13.9,10.452482908163269
19.6,17.149319244743346
17.02,17.23133234642338
11.03,13.574801105442166
18.14,18.317027207266957
16.3,16.2555248190564
11.07,12.581423946886467
12.6,10.357677435064925
12.5,13.074502621882083
12.8,12.062270209750562
16.7,16.644705017006828
10.76,14.234407190527719
17.29,10.148608361678011
9.9,11.404985544217675
4.4,3.5535934665532896
13.88,14.11016225262832
0.23,4.563752508503403
11.8,11.552697278911566
13.91,10.675024518140582
5.73,9.954408786848063
19.1,13.58606263082157
15.73,15.438592219387747
14.4,15.034577865388577
16.0,15.01458595135023
10.32,16.654978245464847
13.39,12.251574730725622
17.08,16.21358038419913
16.33,16.915524333008253
18.38,16.160731618480714
16.82,12.69219635513297
16.6,14.2272965342197
11.3,13.279617290249437
19.2,17.026954818594106
19.71,20.50805979304947
11.92,9.801746840709967
16.72,13.261359539072052
15.6,14.269008758503393
21.03,17.507666397392295
16.1,14.67426940192743
9.56,9.69423020937396
17.6,19.37281862244897
13.71,11.418645697556403
16.9,18.383901020408178
6.39,3.1119484977324237
7.88,8.23437408717736
7.75,7.595519217687071
12.88,16.174301538342604
12.0,12.09234808673469
14.0,12.592668636621303
9.24,10.32713341836734
4.88,4.7521408871882125
11.8,10.42741890331889
16.51,16.111008002216035
17.81,16.8355246740363
15.5,8.448495479024958
15.48,14.237868027210897
0.9,10.312418565759641
15.23,15.341160501700665
7.8,12.312030952380956
12.07,11.81353008915689
6.16,5.9234021645021615
16.15,13.452153330498861
6.7,11.234282394688641
10.9,10.639706150793659
12.7,4.26915799319728
7.62,10.331109345067938
13.4,14.924907157029484
17.79,15.889793962585038
2.02,3.427936621315195
4.23,3.928419565553494
13.0,12.197256379186294
3.0,6.087253095238099
18.9,17.670226163221717
17.63,16.480438506235835
19.0,15.34926891382427
12.14,9.079336748866192
0.09,1.0362348214285724
10.84,9.711504053287978
9.98,8.866727370011771
17.74,18.204541581632625
11.0,12.590072732426295
11.83,15.477720233968473
19.12,16.218621541950128
13.51,13.957452009894865
10.42,11.596364388785808
19.9,18.96942342687074
17.12,15.248510197540563
11.7,12.726234693877558
1.96,11.377884816373795
11.1,11.783106264172337
10.5,7.790705756861238
7.11,4.115134911120625
18.17,19.01528169267711
14.13,9.378394624819634
1.83,1.775526636518243
14.1,13.023764880952381
6.33,9.137211538065111
17.95,17.883752125850357
7.54,13.51841730858426
11.57,9.435250651927456
5.7,5.302165589569161
12.04,12.080372088229218
4.57,13.855357748542797
6.97,8.321742466759432
12.8,7.0680583410636935
12.6,16.739573760465724
14.37,14.207202896310042
4.25,5.573230428004538
12.54,12.585304379251717
15.38,14.818875864512467
8.6,8.288836158781717
19.1,16.741604251700675
6.74,14.340696349880313
17.79,9.889633153117899
15.06,12.32300590986395
15.01,16.010166213151926
15.15,16.17791397521131
9.9,9.87781986961451
1.93,2.2015857426303898
16.2,17.544469117192325
5.2,4.522448866213155
16.6,15.199630017006799
17.55,10.927248129251703
11.47,10.206722619047625
0.02,1.4988886743415317
11.54,13.226653231292545
11.83,12.713110848222707
14.2,14.128545990517432
10.4,9.924738407029475
8.59,11.654338718820867
12.3,9.92053811699473
18.03,14.55584529478458
